education,age,interest,num_of_questions,perc_correct,avg_time_to_answer,prev_skill_level,feedback,skill_level
3,15,0.17,14,0.714285714,68,0.578214286,1,0.898462671
1,14,0.22,14,0.357142857,83,0.322857143,0,0.202162371
1,14,0.66,10,0.5,66,0.54,0,0.547754183
1,13,0.26,6,0.166666667,62,0.19,0,0
3,15,0.31,8,0.75,53,0.64,1,0.988257817
2,13,0.35,16,0.3125,80,0.321875,-1,0.039251817
3,15,0.53,1,1,54,0.8825,1,1
2,13,0.17,7,0.285714286,52,0.256785714,-1,0
1,15,0.53,19,0.631578947,80,0.606184211,-1,0.623034324
3,15,0.59,17,0.882352941,63,0.809264706,-1,0.9
1,14,0.25,20,0.35,82,0.325,0,0.1705767
1,13,0.1,7,0.142857143,55,0.132142857,0,0
3,14,0.32,8,0.625,54,0.54875,-1,0.55882198
2,13,0.35,5,0.4,56,0.3875,-1,0.199917304
2,14,0.46,20,0.55,33,0.5275,0,0.559381471
1,14,0.42,10,0.4,63,0.405,0,0.305600622
2,13,0.36,16,0.3125,59,0.324375,-1,0.041209937
2,13,0.75,1,0,61,0.1875,1,0.1
3,15,0.75,18,0.888888889,53,0.854166667,1,1
1,14,0.18,4,0.25,57,0.2325,0,0
1,15,0.45,19,0.578947368,43,0.546710526,1,0.727686958
2,15,0.39,19,0.684210526,76,0.610657895,1,0.903649698
2,15,0.28,4,0.75,55,0.6325,-1,0.782820685
3,15,0.38,20,0.8,17,0.695,1,1
1,14,0.1,6,0.333333333,61,0.275,-1,0
2,15,0.52,6,0.666666667,60,0.63,-1,0.687949573
3,14,0.51,6,0.666666667,66,0.6275,-1,0.690050404
1,13,0.23,7,0.142857143,66,0.164642857,-1,0
3,13,0.19,16,0.375,72,0.32875,-1,0.112839841
3,14,0.32,18,0.611111111,34,0.538333333,-1,0.545012471
1,15,0.41,17,0.588235294,55,0.543676471,-1,0.531993954
1,15,0.75,12,0.666666667,63,0.6875,-1,0.742886114
2,14,0.1,10,0.4,68,0.325,-1,0.145816382
2,13,0.38,1,0,59,0.095,0,0
1,13,0.1,14,0.142857143,74,0.132142857,0,0
2,14,0.37,6,0.5,59,0.4675,1,0.568581332
3,14,0.22,6,0.5,59,0.43,0,0.451511879
1,14,0.1,12,0.333333333,72,0.275,-1,0.022108888
3,14,0.35,12,0.583333333,44,0.525,1,0.695133324
1,14,0.58,7,0.428571429,65,0.466428571,1,0.494425807
2,13,0.47,12,0.416666667,55,0.43,1,0.433664332
1,15,0.62,3,0.666666667,56,0.655,1,0.912978505
3,14,0.31,13,0.615384615,55,0.539038462,0,0.660293045
1,15,0.25,10,0.5,62,0.4375,0,0.446699719
1,13,0.56,6,0.333333333,68,0.39,-1,0.12255376
3,13,0.3,16,0.4375,49,0.403125,-1,0.227651466
3,15,0.27,20,0.75,50,0.63,-1,0.766195795
2,14,0.1,2,0.5,55,0.4,-1,0.31853752
2,13,0.31,3,0.333333333,58,0.3275,-1,0.061598914
2,13,0.32,10,0.3,44,0.305,1,0.203109647
3,15,0.13,11,0.727272727,69,0.577954545,1,0.892273628
3,14,0.54,14,0.714285714,53,0.670714286,1,0.996224866
3,15,0.96,11,1,67,0.99,0,1
2,15,0.39,18,0.666666667,39,0.5975,-1,0.649745635
3,14,0.18,11,0.545454545,65,0.454090909,-1,0.387067304
1,14,0.32,15,0.4,42,0.38,0,0.289407072
1,14,0.7,10,0.5,74,0.55,-1,0.45008467
3,15,0.39,17,0.823529412,57,0.715147059,1,1
1,15,0.65,4,0.75,64,0.725,1,1
1,14,0.29,4,0.25,62,0.26,1,0.113484304
1,15,0.52,1,1,56,0.88,0,1
3,15,0.51,17,0.823529412,55,0.745147059,1,1
1,15,0.21,16,0.5,65,0.4275,1,0.533370907
3,15,0.28,4,0.75,57,0.6325,-1,0.777231655
2,13,0.7,13,0.461538462,67,0.521153846,0,0.480253279
2,14,0.47,10,0.5,48,0.4925,0,0.500728992
3,14,0.54,7,0.714285714,45,0.670714286,1,0.959874965
3,15,0.14,20,0.7,62,0.56,1,0.854234265
2,13,0.16,8,0.25,60,0.2275,0,0
3,13,0.7,4,0.5,57,0.55,1,0.647615958
1,13,0.41,11,0.272727273,75,0.307045455,1,0.163679365
2,14,0.18,4,0.5,58,0.42,0,0.42247519
1,13,0.41,12,0.25,63,0.29,-1,0
1,13,0.1,18,0.166666667,80,0.15,1,0.1
3,14,0.53,8,0.625,67,0.60125,-1,0.638664561
3,15,0.34,15,0.8,41,0.685,-1,0.877982837
1,14,0.6,1,0,61,0.15,1,0.1
1,14,0.42,10,0.4,46,0.405,1,0.412742748
1,14,0.5,7,0.428571429,51,0.446428571,-1,0.258266372
2,13,0.84,14,0.5,58,0.585,1,0.687339332
1,14,0.23,6,0.333333333,60,0.3075,-1,0.037548877
2,15,0.35,16,0.6875,69,0.603125,1,0.891158643
2,13,0.37,8,0.375,58,0.37375,0,0.253811812
1,14,0.36,4,0.5,57,0.465,0,0.461068969
2,15,0.54,4,0.75,53,0.6975,-1,0.860057908
3,13,0.52,9,0.555555556,65,0.546666667,1,0.69809381
2,14,0.75,1,1,56,0.9375,-1,0.9
2,14,0.22,8,0.5,63,0.43,-1,0.340531047
2,13,0.2,17,0.294117647,35,0.270588235,0,0.066001886
3,13,0.34,19,0.421052632,61,0.400789474,-1,0.22455973
2,15,0.34,8,0.625,61,0.55375,-1,0.582931055
2,13,0.41,13,0.384615385,62,0.390961538,0,0.268264582
3,14,0.51,5,0.6,58,0.5775,-1,0.593174197
1,13,0.56,18,0.277777778,25,0.348333333,0,0.115027329
1,13,0.1,5,0.2,63,0.175,-1,0
2,14,0.74,16,0.625,66,0.65375,0,0.780740472
1,15,0.46,14,0.571428571,58,0.543571429,-1,0.518110582
3,13,0.33,15,0.466666667,55,0.4325,1,0.496746377
2,15,0.22,6,0.666666667,66,0.555,1,0.831669724
1,15,0.5,20,0.6,62,0.575,-1,0.57062873
1,13,0.1,12,0.166666667,53,0.15,1,0.1
3,14,0.17,12,0.583333333,49,0.48,0,0.561345783
1,14,0.39,5,0.4,55,0.3975,-1,0.185389013
2,14,0.55,2,0.5,58,0.5125,-1,0.403698272
1,15,0.26,15,0.533333333,49,0.465,-1,0.40114489
3,13,0.2,10,0.4,55,0.35,0,0.242450684
3,15,0.47,13,0.846153846,48,0.752115385,1,1
3,13,0.41,14,0.5,69,0.4775,1,0.565009072
2,13,0.5,16,0.375,74,0.40625,1,0.384667301
1,15,0.43,10,0.6,75,0.5575,-1,0.546247992
3,13,0.53,3,0.666666667,58,0.6325,-1,0.705764273
3,13,0.79,15,0.6,27,0.6475,1,0.849435205
3,14,0.69,14,0.714285714,49,0.708214286,1,1
2,13,0.1,8,0.25,65,0.2125,-1,0
3,15,0.58,5,0.8,62,0.745,1,1
3,13,0.22,10,0.4,68,0.355,-1,0.159227102
1,15,0.32,3,0.666666667,55,0.58,0,0.727760957
3,13,0.1,16,0.375,62,0.30625,0,0.186012184
2,15,0.21,6,0.666666667,55,0.5525,1,0.822653698
3,15,0.32,12,0.75,52,0.6425,-1,0.79894913
2,15,0.26,16,0.625,43,0.53375,0,0.648867852
3,14,0.4,10,0.6,56,0.55,-1,0.540896853
3,15,0.1,9,0.666666667,49,0.525,-1,0.586478747
2,15,0.48,16,0.6875,64,0.635625,0,0.81020439
3,13,0.49,1,0,60,0.1225,0,0
2,15,0.71,12,0.833333333,68,0.8025,0,1
2,13,0.4,19,0.368421053,68,0.376315789,1,0.331479809
3,15,0.37,13,0.769230769,40,0.669423077,1,1
3,13,0.5,20,0.5,78,0.5,0,0.496284899
2,13,0.31,11,0.363636364,68,0.350227273,-1,0.126293452
3,13,0.72,10,0.6,48,0.63,1,0.83273677
3,15,0.72,20,0.9,68,0.855,-1,0.9
1,14,0.36,20,0.4,40,0.39,0,0.293008632
3,14,0.69,6,0.666666667,45,0.6725,-1,0.742547871
3,13,0.52,9,0.555555556,50,0.546666667,1,0.70942047
2,13,0.2,3,0.333333333,62,0.3,1,0.223617694
3,15,0.41,19,0.789473684,82,0.694605263,-1,0.878420412
2,14,0.45,4,0.5,56,0.4875,-1,0.404759187
2,15,0.46,3,0.666666667,55,0.615,0,0.773603947
2,14,0.23,3,0.333333333,61,0.3075,-1,0.039027852
1,15,0.3,4,0.5,50,0.45,-1,0.346253929
3,15,0.22,3,0.666666667,48,0.555,0,0.706567139
1,14,0.23,12,0.333333333,72,0.3075,1,0.247022217
3,13,0.34,18,0.444444444,63,0.418333333,1,0.454867586
1,14,0.17,13,0.307692308,73,0.273269231,-1,0
2,15,0.47,14,0.714285714,46,0.653214286,1,0.953154102
3,13,0.43,8,0.5,61,0.4825,-1,0.390136637
3,15,0.75,4,1,58,0.9375,1,1
2,14,0.33,18,0.5,60,0.4575,0,0.45970973
3,14,0.12,6,0.5,48,0.405,-1,0.307671028
3,13,0.41,9,0.444444444,54,0.435833333,1,0.463089055
1,14,0.6,18,0.5,50,0.525,1,0.628821824
1,14,0.7,13,0.538461538,49,0.578846154,-1,0.514944935
3,13,0.1,16,0.375,73,0.30625,1,0.291018821
2,15,0.55,8,0.75,58,0.7,0,0.953549975
1,15,0.52,11,0.636363636,57,0.607272727,1,0.825388431
1,13,0.34,4,0.25,56,0.2725,1,0.14401087
3,15,0.58,12,0.833333333,62,0.77,1,1
1,14,0.39,14,0.428571429,37,0.418928571,-1,0.229127565
2,15,0.64,19,0.789473684,40,0.752105263,-1,0.9
2,13,0.56,7,0.428571429,54,0.461428571,-1,0.285781012
2,14,0.56,1,1,54,0.89,0,1
3,15,0.71,19,0.894736842,62,0.848552632,1,1
3,15,0.42,18,0.833333333,48,0.73,1,1
3,14,0.8,3,0.666666667,55,0.7,0,0.866069391
2,13,0.57,18,0.388888889,48,0.434166667,0,0.308715387
2,15,0.23,4,0.75,54,0.62,1,0.980650488
2,13,0.25,20,0.3,45,0.2875,0,0.093308398
2,15,0.69,9,0.777777778,57,0.755833333,-1,0.9
2,13,0.56,17,0.411764706,39,0.448823529,1,0.473928494
1,14,0.37,7,0.428571429,60,0.413928571,1,0.44558021
3,15,0.72,4,1,52,0.93,1,1
2,15,0.51,19,0.736842105,50,0.680131579,0,0.918699439
3,13,0.32,1,0,60,0.08,-1,0
1,13,0.31,7,0.285714286,60,0.291785714,1,0.161460103
3,13,0.64,14,0.571428571,46,0.588571429,-1,0.559592639
3,15,0.19,1,1,53,0.7975,1,1
2,15,0.54,7,0.714285714,56,0.670714286,1,0.996804213
2,13,0.55,2,0.5,55,0.5125,-1,0.419588872
2,13,0.87,20,0.5,48,0.5925,-1,0.494082742
2,14,0.23,15,0.466666667,69,0.4075,-1,0.276136078
1,15,0.52,19,0.631578947,77,0.603684211,-1,0.627416379
2,14,0.71,19,0.631578947,40,0.651184211,-1,0.68890555
2,14,0.46,1,1,55,0.865,0,1
3,14,0.4,3,0.666666667,54,0.6,0,0.755080588
3,15,0.35,5,0.8,55,0.6875,-1,0.890002781
2,15,0.64,9,0.777777778,56,0.743333333,0,1
3,13,0.46,4,0.5,60,0.49,-1,0.381066547
2,13,0.63,2,0.5,56,0.5325,0,0.525805004
1,14,0.17,1,0,60,0.0425,0,0
3,13,0.66,4,0.5,56,0.54,-1,0.436541686
2,14,0.33,17,0.470588235,57,0.435441176,-1,0.311814638
2,13,0.51,14,0.357142857,52,0.395357143,-1,0.150572175
3,13,0.47,1,0,59,0.1175,1,0.1
1,15,0.74,11,0.727272727,56,0.730454545,1,1
2,14,0.61,6,0.666666667,55,0.6525,0,0.841944244
3,14,0.38,6,0.666666667,58,0.595,1,0.869117419
1,15,0.46,3,0.666666667,53,0.615,-1,0.697353683
3,13,1,16,0.6875,53,0.765625,-1,0.855173028
1,15,0.44,13,0.615384615,40,0.571538462,0,0.693433024
3,14,0.46,20,0.65,33,0.6025,0,0.760994012
3,15,0.43,18,0.833333333,46,0.7325,1,1
1,14,0.21,13,0.384615385,46,0.340961538,0,0.222886553
1,14,0.4,4,0.5,59,0.475,0,0.48027477
3,15,0.1,5,0.6,55,0.475,0,0.592751158
3,13,0.59,7,0.571428571,53,0.576071429,0,0.632997621
1,14,0.4,14,0.428571429,70,0.421428571,-1,0.248797844
3,15,0.45,18,0.833333333,52,0.7375,-1,0.9
2,13,0.32,19,0.315789474,44,0.316842105,-1,0.044231982
1,15,0.5,7,0.571428571,53,0.553571429,0,0.625150973
1,14,0.41,17,0.411764706,63,0.411323529,-1,0.212554242
1,15,0.5,11,0.636363636,55,0.602272727,0,0.731109969
2,13,0.42,1,0,61,0.105,0,0
1,14,0.24,2,0.5,60,0.435,-1,0.331236031
1,13,0.16,15,0.133333333,69,0.14,-1,0
1,13,0.4,15,0.266666667,62,0.3,1,0.175787791
2,14,1,8,0.75,69,0.8125,0,1
2,13,0.17,15,0.266666667,56,0.2425,0,0.006827929
1,13,0.19,3,0.333333333,54,0.2975,-1,0.047127158
2,15,0.46,8,0.75,53,0.6775,1,1
2,14,0.39,10,0.5,62,0.4725,1,0.581293467
3,14,0.61,2,0.5,55,0.5275,1,0.629472856
3,15,0.84,14,0.928571429,67,0.906428571,-1,0.9
2,14,0.53,8,0.625,61,0.60125,0,0.711818458
1,13,0.5,13,0.307692308,43,0.355769231,-1,0.064582148
2,15,0.43,7,0.714285714,56,0.643214286,-1,0.759546643
1,14,0.52,10,0.5,57,0.505,1,0.593770762
2,13,0.37,7,0.285714286,56,0.306785714,-1,0
3,15,0.5,2,1,54,0.875,1,1
3,13,0.59,12,0.5,46,0.5225,0,0.514992842
2,14,0.24,8,0.5,68,0.435,1,0.534990184
2,13,0.37,11,0.363636364,53,0.365227273,0,0.226098877
1,14,0.36,10,0.4,67,0.39,0,0.276139461
2,15,0.55,1,1,55,0.8875,1,1
3,15,0.18,19,0.736842105,64,0.597631579,1,0.93748444
3,15,0.58,15,0.866666667,51,0.795,-1,0.9
3,15,0.48,11,0.818181818,62,0.733636364,-1,0.9
3,14,0.44,14,0.642857143,72,0.592142857,0,0.735812274
3,14,0.1,14,0.5,67,0.4,0,0.39458905
1,13,0.57,8,0.25,58,0.33,1,0.165339573
2,14,0.34,19,0.526315789,50,0.479736842,-1,0.384195568
3,15,0.38,13,0.769230769,73,0.671923077,1,1
3,14,0.23,19,0.578947368,53,0.491710526,-1,0.460648968
2,14,0.33,1,0,58,0.0825,1,0.1
1,14,0.17,17,0.352941176,58,0.307205882,-1,0.058547704
1,13,0.68,6,0.333333333,57,0.42,0,0.26514107
2,13,0.58,14,0.428571429,55,0.466428571,0,0.39676317
3,13,0.58,20,0.55,40,0.5575,-1,0.501963296
3,15,0.1,16,0.6875,42,0.540625,0,0.727891385
2,15,0.42,20,0.7,32,0.63,0,0.833956085
1,13,0.82,4,0.5,54,0.58,1,0.669992452
1,15,0.1,3,0.333333333,62,0.275,1,0.227839705
2,14,0.24,11,0.454545455,62,0.400909091,0,0.346229057
3,13,0.47,10,0.5,64,0.4925,1,0.596128838
3,13,0.81,1,1,56,0.9525,0,1
1,14,0.37,4,0.5,55,0.4675,0,0.45312162
2,14,0.34,2,0.5,57,0.46,0,0.456954353
1,15,0.15,13,0.461538462,86,0.383653846,1,0.434180068
2,13,0.77,4,0.5,55,0.5675,1,0.661530193
3,14,0.41,12,0.666666667,54,0.6025,1,0.865753683
3,15,0.77,15,0.933333333,67,0.8925,-1,0.9
1,14,0.67,14,0.5,64,0.5425,0,0.554455556
2,15,0.84,18,0.833333333,49,0.835,1,1
3,15,0.64,5,0.8,54,0.76,-1,0.9
3,14,0.43,12,0.666666667,52,0.6075,1,0.872627563
2,14,0.7,5,0.6,51,0.625,0,0.727752883
1,13,0.3,7,0.142857143,73,0.182142857,0,0
1,13,0.4,4,0.25,63,0.2875,-1,0
3,14,0.17,3,0.666666667,56,0.5425,1,0.80399067
2,15,0.33,14,0.642857143,56,0.564642857,0,0.705995835
3,13,0.41,5,0.4,40,0.4025,-1,0.197040922
1,15,0.63,5,0.6,58,0.6075,0,0.701614279
1,14,0.46,17,0.411764706,28,0.423823529,-1,0.238784081
3,14,0.44,19,0.631578947,44,0.583684211,-1,0.605467366
2,14,0.42,9,0.555555556,56,0.521666667,0,0.573804018
1,14,0.65,8,0.5,71,0.5375,1,0.638428615
1,15,0.47,5,0.6,60,0.5675,0,0.67656923
3,15,0.42,6,0.833333333,53,0.73,0,1
3,15,0.16,9,0.666666667,65,0.54,-1,0.603171026
2,15,0.1,16,0.5625,62,0.446875,-1,0.38743087
3,14,0.42,19,0.631578947,47,0.578684211,-1,0.617346415
3,14,0.14,20,0.55,76,0.4475,-1,0.390587647
3,13,0.44,20,0.5,61,0.485,1,0.583681947
3,13,0.17,4,0.5,56,0.4175,0,0.429059433
3,15,0.61,18,0.888888889,59,0.819166667,-1,0.9
3,14,0.61,20,0.7,70,0.6775,-1,0.768848038
3,14,0.11,14,0.571428571,44,0.456071429,-1,0.44739847
2,13,0.66,18,0.444444444,72,0.498333333,0,0.452645669
2,14,0.17,3,0.333333333,63,0.2925,1,0.234666446
1,14,0.3,12,0.416666667,42,0.3875,0,0.305279378
1,14,0.51,7,0.428571429,68,0.448928571,0,0.369877409
1,15,0.41,15,0.6,63,0.5525,0,0.655567938
2,13,0.54,12,0.416666667,43,0.4475,1,0.473279451
2,13,0.64,9,0.444444444,51,0.493333333,-1,0.333668159
1,15,0.25,10,0.5,48,0.4375,1,0.558550169
2,15,0.42,18,0.722222222,45,0.646666667,1,0.973627907
1,13,0.76,14,0.357142857,69,0.457857143,-1,0.210639628
1,14,0.1,2,0.5,59,0.4,0,0.398941277
1,14,0.31,14,0.357142857,54,0.345357143,-1,0.103662022
3,14,0.38,6,0.666666667,57,0.595,-1,0.655951947
1,14,0.46,5,0.4,56,0.415,-1,0.225767641
3,15,0.38,3,0.666666667,57,0.595,0,0.76552099
3,14,0.61,7,0.714285714,49,0.688214286,-1,0.802942311
2,14,0.24,3,0.333333333,61,0.31,-1,0.056411178
1,14,0.19,17,0.352941176,50,0.312205882,0,0.167732769
1,14,0.4,20,0.4,76,0.4,1,0.405691781
3,14,0.23,15,0.6,65,0.5075,1,0.71713707
2,13,0.1,10,0.3,51,0.25,-1,0
3,15,0.44,18,0.833333333,40,0.735,0,1
1,15,0.45,10,0.6,65,0.5625,-1,0.552274492
3,15,0.29,18,0.777777778,58,0.655833333,0,0.927964123
1,13,0.38,14,0.214285714,64,0.255714286,-1,0
3,13,0.58,12,0.5,56,0.52,1,0.626482436
1,14,0.1,10,0.3,70,0.25,0,0.035883014
3,13,0.26,17,0.411764706,67,0.373823529,0,0.280044158
1,15,0.21,3,0.666666667,56,0.5525,0,0.716411223
2,15,0.31,7,0.714285714,56,0.613214286,1,0.919987525
1,14,0.31,11,0.363636364,65,0.350227273,-1,0.112311476
3,13,0.44,17,0.470588235,54,0.462941176,-1,0.333073479
2,13,0.44,10,0.4,79,0.41,0,0.310654801
1,13,0.4,3,0.333333333,55,0.35,1,0.28004785
3,13,0.51,15,0.533333333,61,0.5275,0,0.553760774
1,13,0.12,7,0.142857143,65,0.137142857,1,0.1
1,13,0.31,20,0.2,53,0.2275,1,0.1
3,15,0.15,20,0.7,85,0.5625,0,0.761428619
1,13,0.23,12,0.166666667,54,0.1825,-1,0
2,14,0.5,7,0.571428571,52,0.553571429,1,0.737981089
1,14,0.35,7,0.428571429,66,0.408928571,1,0.424638693
3,13,0.58,3,0.666666667,50,0.645,0,0.813556321
2,14,0.32,17,0.470588235,51,0.432941176,-1,0.289874581
3,14,0.33,3,0.666666667,58,0.5825,1,0.853824707
1,13,0.1,4,0.25,54,0.2125,0,0
1,14,0.82,8,0.5,44,0.58,-1,0.466472041
3,14,0.3,17,0.588235294,46,0.516176471,1,0.716692117
1,14,0.26,4,0.25,60,0.2525,0,0.013038153
2,15,0.33,12,0.666666667,56,0.5825,1,0.844366979
1,15,0.43,3,0.666666667,56,0.6075,-1,0.668017233
2,14,0.86,3,0.666666667,56,0.715,-1,0.782763266
1,15,0.32,5,0.6,54,0.53,-1,0.540837889
2,15,0.28,10,0.6,53,0.52,-1,0.521215946
3,15,0.68,15,0.866666667,58,0.82,-1,0.9
1,13,0.42,12,0.25,59,0.2925,-1,0
3,15,0.51,9,0.888888889,60,0.794166667,0,1
3,14,0.1,16,0.5625,75,0.446875,-1,0.402066804
1,14,0.52,13,0.461538462,55,0.476153846,0,0.447953277
2,14,0.31,2,0.5,56,0.4525,1,0.535142171
2,13,0.38,11,0.363636364,63,0.367727273,-1,0.148549209
3,15,0.57,6,0.833333333,50,0.7675,1,1
2,15,0.58,16,0.75,37,0.7075,1,1
1,15,0.49,17,0.588235294,56,0.563676471,0,0.648536398
2,14,0.1,20,0.4,50,0.325,1,0.336108555
1,13,0.1,6,0.166666667,53,0.15,1,0.1
1,15,0.4,1,1,54,0.85,0,1
2,15,0.27,11,0.636363636,58,0.544772727,1,0.776487115
3,15,0.52,1,1,54,0.88,0,1
1,15,0.39,20,0.55,93,0.51,1,0.660286221
2,15,0.61,8,0.75,39,0.715,1,1
2,14,0.3,4,0.5,54,0.45,1,0.548212571
1,14,0.61,13,0.461538462,53,0.498653846,-1,0.365711817
1,13,0.16,19,0.157894737,43,0.158421053,0,0
1,14,0.6,3,0.333333333,55,0.4,1,0.332875569
3,14,0.41,9,0.666666667,65,0.6025,-1,0.675595084
2,13,0.73,4,0.5,61,0.5575,1,0.631645215
3,15,0.2,12,0.75,58,0.6125,-1,0.756034169
3,13,0.37,13,0.461538462,82,0.438653846,0,0.42013219
2,15,0.5,1,1,54,0.875,0,1
1,13,0.71,14,0.357142857,51,0.445357143,-1,0.1868513
1,13,0.1,6,0.166666667,72,0.15,0,0
2,14,0.56,6,0.5,50,0.515,-1,0.422871189
1,14,0.23,10,0.4,58,0.3575,0,0.252882524
3,15,0.34,5,0.8,60,0.685,-1,0.87569475
2,13,0.8,20,0.5,23,0.575,-1,0.467285697
3,14,0.56,6,0.666666667,58,0.64,1,0.910691385
2,15,0.58,15,0.733333333,40,0.695,-1,0.80502822
3,14,0.39,19,0.631578947,76,0.571184211,-1,0.603719057
2,14,0.63,17,0.588235294,28,0.598676471,-1,0.581877165
1,13,0.46,13,0.230769231,88,0.288076923,1,0.13477322
3,15,0.28,9,0.777777778,45,0.653333333,0,0.914866795
1,13,0.1,18,0.166666667,70,0.15,0,0
1,15,0.3,19,0.526315789,21,0.469736842,1,0.600439861
1,13,0.25,2,0,58,0.0625,1,0.1
2,15,0.64,15,0.8,53,0.76,-1,0.9
3,15,0.56,14,0.857142857,72,0.782857143,0,1
2,15,0.25,9,0.666666667,57,0.5625,-1,0.634603962
2,15,0.74,10,0.8,43,0.785,-1,0.9
2,13,0.41,15,0.333333333,54,0.3525,-1,0.084812008
3,13,0.38,20,0.45,57,0.4325,0,0.383186962
1,15,0.54,1,1,54,0.885,1,1
2,15,0.54,16,0.75,54,0.6975,0,0.942704684
1,14,0.46,8,0.375,49,0.39625,1,0.382061416
2,13,0.31,6,0.333333333,64,0.3275,-1,0.055816979
1,13,0.32,3,0.333333333,54,0.33,0,0.162895675
2,14,0.34,12,0.5,30,0.46,1,0.553361136
3,14,0.53,14,0.642857143,45,0.614642857,1,0.865526398
2,13,0.61,4,0.5,60,0.5275,-1,0.416686503
2,13,0.3,2,0.5,58,0.45,0,0.460535474
2,15,0.7,9,0.777777778,53,0.758333333,1,1
3,14,0.61,2,0.5,58,0.5275,-1,0.425373446
3,13,0.41,8,0.5,59,0.4775,0,0.473812078
2,14,0.48,7,0.571428571,64,0.548571429,1,0.719941845
3,14,0.46,1,1,54,0.865,-1,0.9
1,14,0.27,16,0.375,78,0.34875,0,0.218647797
1,15,0.29,16,0.5625,21,0.494375,1,0.656742761
1,13,0.44,5,0.2,66,0.26,-1,0
2,13,0.52,6,0.333333333,62,0.38,-1,0.122447995
2,13,0.38,13,0.384615385,50,0.383461538,1,0.367641974
3,13,0.24,6,0.333333333,48,0.31,1,0.240715943
1,15,0.1,11,0.454545455,64,0.365909091,1,0.430633309
3,14,0.59,4,0.75,58,0.71,1,1
3,14,0.75,4,0.75,55,0.75,1,1
3,14,0.5,4,0.75,47,0.6875,0,0.944803373
2,13,0.4,17,0.352941176,50,0.364705882,-1,0.109085664
1,13,0.52,12,0.25,47,0.3175,-1,0
3,15,0.28,13,0.769230769,36,0.646923077,0,0.916104448
3,14,0.83,3,0.666666667,57,0.7075,-1,0.771664728
1,14,0.51,1,0,60,0.1275,-1,0
1,15,0.44,20,0.6,41,0.56,1,0.750347261
3,13,0.33,11,0.454545455,57,0.423409091,1,0.492879368
1,15,0.53,12,0.583333333,52,0.57,0,0.657662485
1,13,0.45,10,0.3,54,0.3375,-1,0.038640677
1,15,0.38,1,1,55,0.845,0,1
2,14,0.28,10,0.5,60,0.445,1,0.559544411
1,15,0.37,9,0.555555556,63,0.509166667,-1,0.46945162
2,14,0.58,2,0.5,57,0.52,0,0.511604665
3,13,0.14,1,0,61,0.035,-1,0
3,13,0.47,20,0.5,57,0.4925,1,0.6168018
2,14,0.63,1,1,54,0.9075,1,1
1,13,0.55,10,0.3,49,0.3625,0,0.167834782
2,13,0.23,13,0.307692308,75,0.288269231,-1,0
1,13,0.33,6,0.166666667,55,0.2075,0,0
3,15,0.38,4,0.75,54,0.6575,1,0.995513622
1,15,0.11,13,0.461538462,72,0.373653846,1,0.434154042
3,13,0.3,6,0.5,56,0.45,-1,0.356918692
1,13,0.14,7,0.142857143,57,0.142142857,0,0
2,15,0.57,6,0.666666667,54,0.6425,-1,0.695141345
1,15,0.28,13,0.538461538,52,0.473846154,1,0.610812172
3,13,0.4,4,0.5,56,0.475,1,0.583415992
2,15,0.41,5,0.6,57,0.5525,0,0.642172302
3,14,0.52,3,0.666666667,56,0.63,0,0.783957752
3,15,0.17,12,0.75,54,0.605,-1,0.751369665
2,15,0.61,11,0.727272727,50,0.697954545,0,0.918373029
1,14,0.22,15,0.333333333,48,0.305,1,0.232691836
2,14,0.41,3,0.666666667,56,0.6025,0,0.767664995
1,13,0.52,11,0.272727273,52,0.334545455,-1,0.002006728
3,14,0.88,6,0.833333333,54,0.845,1,1
3,13,0.22,15,0.4,55,0.355,0,0.270257897
3,14,0.22,1,1,54,0.805,1,1
3,15,0.1,12,0.666666667,72,0.525,1,0.806431921
1,13,0.12,1,0,61,0.03,-1,0
1,14,0.56,9,0.444444444,53,0.473333333,1,0.493236212
1,13,0.5,1,0,60,0.125,1,0.1
3,14,0.9,5,0.8,48,0.825,-1,0.9
3,14,0.79,18,0.777777778,46,0.780833333,0,1
2,15,0.3,18,0.666666667,54,0.575,0,0.72780902
3,13,0.34,1,0,60,0.085,0,0
1,13,0.54,5,0.2,56,0.285,1,0.102162503
3,15,0.49,14,0.857142857,43,0.765357143,-1,0.9
2,15,0.24,8,0.625,57,0.52875,-1,0.547338509
2,14,0.51,8,0.5,70,0.5025,1,0.587024919
2,15,0.39,15,0.666666667,46,0.5975,0,0.785466044
3,13,0.46,13,0.461538462,67,0.461153846,0,0.424658637
1,13,0.55,3,0.333333333,55,0.3875,0,0.225019665
3,15,0.5,5,0.8,56,0.725,-1,0.9
2,14,0.25,6,0.5,56,0.4375,0,0.437014191
2,13,0.1,12,0.25,62,0.2125,0,0
2,15,0.6,12,0.75,51,0.7125,-1,0.865930281
3,14,0.43,7,0.714285714,66,0.643214286,-1,0.762689203
3,15,0.39,3,0.666666667,57,0.5975,1,0.869771835
3,13,0.14,8,0.375,59,0.31625,0,0.187116723
2,13,0.37,19,0.368421053,56,0.368815789,1,0.329840914
1,14,0.75,2,0.5,58,0.5625,0,0.565101292
2,13,0.1,16,0.25,55,0.2125,-1,0
2,15,0.32,16,0.6875,52,0.595625,0,0.769834796
1,15,0.59,11,0.636363636,56,0.624772727,0,0.776501316
1,15,0.25,18,0.555555556,51,0.479166667,-1,0.431704196
